Item_Identifier,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDV16,7.75,Regular,Frozen Foods,35.7558,OUT049,1999,Tier 1,Supermarket Type1,-0.964827497568123
FDP60,17.35,Low Fat,Baking Goods,99.5016,OUT018,2009,Tier 3,Supermarket Type2,-0.6705312852632533
FDZ08,12.5,Regular,Fruits and Vegetables,80.6592,OUT017,2007,Tier 2,Supermarket Type1,-0.2905574391858535
FDX10,12.8,Regular,Snack Foods,36.9874,OUT027,1985,Tier 3,Supermarket Type3,-1.1094372732134885
FDP52,18.7,Regular,Frozen Foods,230.201,OUT046,1997,Tier 1,Supermarket Type1,2.3620606842194256
NCQ30,7.725,Low Fat,Household,121.0414,OUT035,2004,Tier 2,Supermarket Type1,-0.1100517636102489
NCM53,18.75,Low Fat,Health and Hygiene,108.228,OUT010,1998,Tier 3,Grocery Store,-1.2051225165982786
DRN37,9.6,Low Fat,Soft Drinks,168.0158,OUT018,2009,Tier 3,Supermarket Type2,-0.4943061380055918
FDS50,17.0,Low Fat,Dairy,220.6114,OUT013,1987,Tier 3,Supermarket Type1,0.7295568233078366
FDX36,9.695,Regular,Baking Goods,225.9404,OUT010,1998,Tier 3,Grocery Store,-1.023365745955242
NCI18,18.35,Low Fat,Household,222.5746,OUT035,2004,Tier 2,Supermarket Type1,0.4466076118526423
FDM16,8.155,Regular,Frozen Foods,73.7354,OUT035,2004,Tier 2,Supermarket Type1,-0.6641509631234351
FDQ33,13.35,Low Fat,Snack Foods,150.3708,OUT010,1998,Tier 3,Grocery Store,-1.1667224937409073
DRL35,15.7,Low Fat,Hard Drinks,43.277,OUT018,2009,Tier 3,Supermarket Type2,-1.0706065776601998
FDV38,12.8,Low Fat,Dairy,54.9956,OUT019,1985,Tier 1,Grocery Store,-1.2903074105132135
NCC31,8.02,Low Fat,Household,154.5972,OUT017,2007,Tier 2,Supermarket Type1,0.2935302548221153
FDO45,13.15,Regular,Snack Foods,86.3856,OUT010,1998,Tier 3,Grocery Store,-1.2477167239852271
FDS46,17.6,Regular,Snack Foods,120.8782,OUT049,1999,Tier 1,Supermarket Type1,0.3388188381005415
NCW06,12.8,Low Fat,Household,192.4162,OUT027,1985,Tier 3,Supermarket Type3,1.6914870004087217
NCE55,8.92,Low Fat,Household,175.737,OUT046,1997,Tier 1,Supermarket Type1,0.1756909593203788
NCZ30,6.59,Low Fat,Household,121.5098,OUT013,1987,Tier 3,Supermarket Type1,-0.9704392202051074
DRD12,12.8,Low Fat,Soft Drinks,89.4146,OUT027,1985,Tier 3,Supermarket Type3,0.3539273221231915
DRE37,13.5,Low Fat,Soft Drinks,190.9872,OUT049,1999,Tier 1,Supermarket Type1,0.4778168911089223
FDZ59,6.63,Regular,Baking Goods,164.85,OUT046,1997,Tier 1,Supermarket Type1,0.2896914107898987
FDZ39,19.7,Regular,Meat,103.699,OUT013,1987,Tier 3,Supermarket Type1,-0.3705039604376773
FDZ39,19.7,Regular,Meat,102.599,OUT045,2002,Tier 2,Supermarket Type1,-0.0229214364989091
NCO41,12.5,Low Fat,Health and Hygiene,98.8384,OUT045,2002,Tier 2,Supermarket Type1,-0.5305664996599521
FDJ55,12.8,Regular,Meat,226.8404,OUT049,1999,Tier 1,Supermarket Type1,1.5569943212982142
FDH45,15.1,Regular,Fruits and Vegetables,42.0796,OUT045,2002,Tier 2,Supermarket Type1,-1.066701846977992
FDR60,12.8,Low Fat,Baking Goods,78.2328,OUT027,1985,Tier 3,Supermarket Type3,-0.7101416240434503
FDR10,17.6,Low Fat,Snack Foods,163.5552,OUT035,2004,Tier 2,Supermarket Type1,0.6401251766093917
FDA27,20.35,Regular,Dairy,256.8672,OUT046,1997,Tier 1,Supermarket Type1,0.9595616959454222
NCY54,8.43,Low Fat,Household,171.1422,OUT018,2009,Tier 3,Supermarket Type2,-0.0407500786601537
FDG57,14.7,Low Fat,Fruits and Vegetables,47.5034,OUT013,1987,Tier 3,Supermarket Type1,-0.7308618307030846
FDW33,9.395,Low Fat,Snack Foods,106.428,OUT017,2007,Tier 2,Supermarket Type1,-0.1178890503555668
NCV06,11.3,Low Fat,Household,192.4478,OUT035,2004,Tier 2,Supermarket Type1,0.397526090302839
FDH35,18.25,Low Fat,Starchy Foods,163.9526,OUT018,2009,Tier 3,Supermarket Type2,-0.2526905214295994
FDF02,16.2,Low Fat,Canned,101.399,OUT049,1999,Tier 1,Supermarket Type1,-0.6920114432162701
FDA38,5.44,Low Fat,Dairy,241.5538,OUT045,2002,Tier 2,Supermarket Type1,0.2745963317334017
FDR23,12.8,Low Fat,Breads,177.837,OUT027,1985,Tier 3,Supermarket Type3,2.757039623668707
FDW60,5.44,Regular,Baking Goods,178.137,OUT045,2002,Tier 2,Supermarket Type1,0.6979690868675379
NCO41,12.8,Low Fat,Health and Hygiene,96.9384,OUT027,1985,Tier 3,Supermarket Type3,0.0444192351449025
FDZ44,8.185,Low Fat,Fruits and Vegetables,118.5808,OUT018,2009,Tier 3,Supermarket Type2,-0.2374216120373787
FDV01,19.2,Regular,Canned,153.8314,OUT010,1998,Tier 3,Grocery Store,-1.260522113439989
FDY03,17.6,Regular,Meat,110.5202,OUT017,2007,Tier 2,Supermarket Type1,-1.0692918728104466
FDP56,12.8,Low Fat,Fruits and Vegetables,47.4692,OUT027,1985,Tier 3,Supermarket Type3,-0.3389045880583338
FDB10,10.0,Low Fat,Snack Foods,235.559,OUT046,1997,Tier 1,Supermarket Type1,0.6669736841338743
FDC52,11.15,Regular,Dairy,151.8708,OUT046,1997,Tier 1,Supermarket Type1,0.1320524644283628
FDX45,16.75,Low Fat,Snack Foods,156.163,OUT017,2007,Tier 2,Supermarket Type1,-0.8538880577446639
NCM41,16.5,Low Fat,Health and Hygiene,92.612,OUT018,2009,Tier 3,Supermarket Type2,-0.9984978333900292
FDA10,20.35,Low Fat,Snack Foods,121.9072,OUT035,2004,Tier 2,Supermarket Type1,-0.4873994024523804
DRB24,8.785,Low Fat,Soft Drinks,155.5656,OUT013,1987,Tier 3,Supermarket Type1,-0.0519216697490445
FDR45,10.8,Low Fat,Snack Foods,239.4222,OUT010,1998,Tier 3,Grocery Store,-1.103471972289655
FDJ33,12.8,Regular,Snack Foods,121.173,OUT027,1985,Tier 3,Supermarket Type3,0.3159402765805284
FDJ50,8.645,Low Fat,Canned,54.5982,OUT017,2007,Tier 2,Supermarket Type1,-0.757078602839684
FDL57,15.1,Regular,Snack Foods,260.0304,OUT046,1997,Tier 1,Supermarket Type1,1.261825506948463
FDH47,13.5,Regular,Starchy Foods,98.6068,OUT010,1998,Tier 3,Grocery Store,-1.2980774880105763
FDM45,8.655,Regular,Snack Foods,119.7756,OUT013,1987,Tier 3,Supermarket Type1,-0.0255114623313633
FDW56,7.68,Low Fat,Fruits and Vegetables,190.9162,OUT049,1999,Tier 1,Supermarket Type1,2.0072271451731867
NCT54,8.695,Low Fat,Household,96.6094,OUT046,1997,Tier 1,Supermarket Type1,-0.4286351933333133
FDG50,7.405,Low Fat,Canned,92.7146,OUT018,2009,Tier 3,Supermarket Type2,-0.5922954486667795
FDT46,12.8,Low Fat,Snack Foods,50.5008,OUT027,1985,Tier 3,Supermarket Type3,-0.7049615723785415
NCQ17,10.3,Low Fat,Health and Hygiene,156.163,OUT045,2002,Tier 2,Supermarket Type1,0.1680364927304783
NCQ02,12.8,Low Fat,Household,189.2556,OUT027,1985,Tier 3,Supermarket Type3,1.4555775174202192
NCU06,17.6,Low Fat,Household,228.801,OUT049,1999,Tier 1,Supermarket Type1,0.7238693451920808
FDT12,6.215,Regular,Baking Goods,224.1062,OUT035,2004,Tier 2,Supermarket Type1,0.9058576385547544
FDV60,12.8,Regular,Baking Goods,196.211,OUT027,1985,Tier 3,Supermarket Type3,2.204500779411789
NCQ29,12.0,Low Fat,Health and Hygiene,261.7278,OUT045,2002,Tier 2,Supermarket Type1,0.8330481411180495
FDM09,11.15,Regular,Snack Foods,168.679,OUT017,2007,Tier 2,Supermarket Type1,0.237965448551133
FDC52,12.8,Regular,Dairy,152.2708,OUT027,1985,Tier 3,Supermarket Type3,1.1282407846976314
FDD48,10.395,Low Fat,Baking Goods,114.5176,OUT035,2004,Tier 2,Supermarket Type1,-0.2495803836358066
FDH33,12.8,Low Fat,Snack Foods,44.9428,OUT019,1985,Tier 1,Grocery Store,-1.247140313305642
FDT47,5.26,Regular,Breads,96.3068,OUT046,1997,Tier 1,Supermarket Type1,-0.0221704513937721
NCX54,9.195,Low Fat,Household,107.7622,OUT049,1999,Tier 1,Supermarket Type1,-1.017923027133436
NCY06,15.25,Low Fat,Household,129.0968,OUT013,1987,Tier 3,Supermarket Type1,-0.13647789084174
FDN31,11.5,Low Fat,Fruits and Vegetables,191.353,OUT046,1997,Tier 1,Supermarket Type1,0.1152132745653202
FDK45,11.65,Low Fat,Seafood,113.886,OUT049,1999,Tier 1,Supermarket Type1,-0.3472652094769906
FDC23,18.0,Low Fat,Starchy Foods,178.2686,OUT035,2004,Tier 2,Supermarket Type1,0.5169240769862928
FDU44,12.15,Regular,Fruits and Vegetables,161.0552,OUT017,2007,Tier 2,Supermarket Type1,0.8507806109823417
FDP01,20.75,Regular,Breakfast,153.2682,OUT045,2002,Tier 2,Supermarket Type1,0.0462468868233553
FDR14,12.8,Low Fat,Dairy,54.7298,OUT019,1985,Tier 1,Grocery Store,-1.291170752457365
FDY08,12.8,Regular,Fruits and Vegetables,141.5838,OUT027,1985,Tier 3,Supermarket Type3,0.7337977775498222
FDL09,19.6,Regular,Snack Foods,166.7816,OUT010,1998,Tier 3,Grocery Store,-1.1147847921951053
NCQ43,12.8,Low Fat,Others,108.5912,OUT027,1985,Tier 3,Supermarket Type3,-0.2991908586273679
FDN27,12.8,Low Fat,Meat,116.9808,OUT019,1985,Tier 1,Grocery Store,-1.1835883033076682
FDQ09,7.235,Low Fat,Snack Foods,115.1834,OUT045,2002,Tier 2,Supermarket Type1,-0.464952511904443
FDK58,11.35,Regular,Snack Foods,103.0016,OUT035,2004,Tier 2,Supermarket Type1,0.0167922929320568
FDW52,14.0,Regular,Frozen Foods,166.4526,OUT017,2007,Tier 2,Supermarket Type1,1.730957723044728
FDA40,16.0,Regular,Frozen Foods,88.5856,OUT046,1997,Tier 1,Supermarket Type1,-0.791295766793685
NCK31,12.8,Low Fat,Others,51.9666,OUT019,1985,Tier 1,Grocery Store,-1.2972295692614262
FDT13,14.85,Low Fat,Canned,188.7214,OUT017,2007,Tier 2,Supermarket Type1,1.2043191371123536
FDX60,14.35,Low Fat,Baking Goods,81.896,OUT045,2002,Tier 2,Supermarket Type1,-0.791295766793685
FDN48,13.35,Low Fat,Baking Goods,93.4804,OUT018,2009,Tier 3,Supermarket Type2,-0.6462543201762441
FDL09,19.6,Regular,Snack Foods,166.8816,OUT035,2004,Tier 2,Supermarket Type1,-0.1645095153397442
FDF40,12.8,Regular,Dairy,247.8092,OUT019,1985,Tier 1,Grocery Store,-1.038211562820995
FDB60,9.3,Low Fat,Baking Goods,195.8136,OUT017,2007,Tier 2,Supermarket Type1,1.0338091031424457
FDH14,17.1,Regular,Canned,141.3838,OUT049,1999,Tier 1,Supermarket Type1,-0.2681105486379163
NCC07,19.6,Low Fat,Household,106.9964,OUT035,2004,Tier 2,Supermarket Type1,-0.2016332189382558
FDR22,19.35,Regular,Snack Foods,112.9544,OUT049,1999,Tier 1,Supermarket Type1,-0.4908527702289861
FDY52,6.365,Low Fat,Frozen Foods,62.5536,OUT035,2004,Tier 2,Supermarket Type1,-0.7594210468403575
FDR48,12.8,Low Fat,Baking Goods,150.8024,OUT027,1985,Tier 3,Supermarket Type3,1.493107017431008
FDJ14,10.3,Regular,Canned,79.396,OUT049,1999,Tier 1,Supermarket Type1,-0.6950890772800077
FDT12,6.215,Regular,Baking Goods,225.8062,OUT017,2007,Tier 2,Supermarket Type1,0.6876089835377208
DRN37,9.6,Low Fat,Soft Drinks,166.5158,OUT049,1999,Tier 1,Supermarket Type1,0.9142362438774718
FDD23,9.5,Regular,Starchy Foods,186.1898,OUT013,1987,Tier 3,Supermarket Type1,0.3821168576007146
FDH32,12.8,Low Fat,Fruits and Vegetables,98.241,OUT027,1985,Tier 3,Supermarket Type3,0.0785212419388844
FDA35,14.85,Regular,Baking Goods,124.1072,OUT035,2004,Tier 2,Supermarket Type1,-0.1214623200277095
FDR60,14.3,Low Fat,Baking Goods,76.7328,OUT018,2009,Tier 3,Supermarket Type2,-0.5098462930003177
FDL44,18.25,Low Fat,Fruits and Vegetables,160.4894,OUT045,2002,Tier 2,Supermarket Type1,0.6319234281399532
FDC08,19.0,Regular,Fruits and Vegetables,228.272,OUT010,1998,Tier 3,Grocery Store,-1.0675651889221436
FDD33,12.85,Low Fat,Fruits and Vegetables,234.2642,OUT035,2004,Tier 2,Supermarket Type1,0.8086505894848623
FDA36,5.985,Low Fat,Baking Goods,184.3924,OUT046,1997,Tier 1,Supermarket Type1,0.2896650333035671
NCS18,12.65,Low Fat,Household,106.3938,OUT045,2002,Tier 2,Supermarket Type1,1.071364477713033
FDG09,20.6,Regular,Fruits and Vegetables,187.7556,OUT049,1999,Tier 1,Supermarket Type1,0.5865979760720028
FDP34,12.85,Low Fat,Snack Foods,155.463,OUT035,2004,Tier 2,Supermarket Type1,1.2764081894489985
NCP43,12.8,Low Fat,Others,181.166,OUT027,1985,Tier 3,Supermarket Type3,1.3662253450891402
DRD25,6.135,Low Fat,Soft Drinks,111.986,OUT035,2004,Tier 2,Supermarket Type1,-0.2603404711405533
FDT38,18.7,Low Fat,Dairy,84.7566,OUT013,1987,Tier 3,Supermarket Type1,-0.7635119864007146
FDH27,12.8,Low Fat,Dairy,145.1128,OUT027,1985,Tier 3,Supermarket Type3,0.960798915000492
FDE46,18.6,Low Fat,Snack Foods,152.1366,OUT046,1997,Tier 1,Supermarket Type1,-0.1852297219993786
FDX48,12.8,Regular,Baking Goods,154.8656,OUT027,1985,Tier 3,Supermarket Type3,1.0705537950360642
NCR18,12.8,Low Fat,Household,44.4112,OUT027,1985,Tier 3,Supermarket Type3,-0.8638164901024054
DRG48,5.78,Low Fat,Soft Drinks,147.2102,OUT049,1999,Tier 1,Supermarket Type1,-0.1321341924340654
FDS39,6.895,Low Fat,Meat,143.8812,OUT013,1987,Tier 3,Supermarket Type1,0.3940727225262333
FDT27,11.395,Regular,Meat,233.9616,OUT045,2002,Tier 2,Supermarket Type1,-0.4494123569097173
FDG57,14.7,Low Fat,Fruits and Vegetables,48.2034,OUT049,1999,Tier 1,Supermarket Type1,-0.6993498497415573
FDP48,7.52,Regular,Baking Goods,183.095,OUT046,1997,Tier 1,Supermarket Type1,2.2001840696910326
DRZ24,7.535,Low Fat,Soft Drinks,120.244,OUT018,2009,Tier 3,Supermarket Type2,-0.4475712963968511
FDX27,20.7,Regular,Dairy,92.7436,OUT046,1997,Tier 1,Supermarket Type1,-0.5029395574471062
FDW09,13.65,Regular,Snack Foods,78.3302,OUT035,2004,Tier 2,Supermarket Type1,-0.4493968908640509
NCR42,12.8,Low Fat,Household,32.39,OUT027,1985,Tier 3,Supermarket Type3,-0.8869231837325248
FDD11,12.8,Low Fat,Starchy Foods,252.404,OUT019,1985,Tier 1,Grocery Store,-0.9606508136465998
FDP12,9.8,Regular,Baking Goods,37.1874,OUT013,1987,Tier 3,Supermarket Type1,-0.9604275372738854
FDB39,11.6,Low Fat,Dairy,55.4272,OUT013,1987,Tier 3,Supermarket Type1,-0.9592106857199116
FDZ49,11.0,Regular,Canned,222.0798,OUT013,1987,Tier 3,Supermarket Type1,0.496378742908178
NCE54,20.7,Low Fat,Household,75.9354,OUT049,1999,Tier 1,Supermarket Type1,-0.6988425070393927
DRN59,15.0,Low Fat,Hard Drinks,45.906,OUT013,1987,Tier 3,Supermarket Type1,-0.9085800749539914
NCH18,12.8,Low Fat,Household,243.9802,OUT019,1985,Tier 1,Grocery Store,-1.1333808758277817
FDT46,11.35,Low Fat,Snack Foods,51.5008,OUT018,2009,Tier 3,Supermarket Type2,-0.9674175234005772
NCM54,17.7,Low Fat,Household,127.3678,OUT018,2009,Tier 3,Supermarket Type2,0.7825765973943782
NCR41,12.8,Low Fat,Health and Hygiene,93.7094,OUT027,1985,Tier 3,Supermarket Type3,1.354972306366779
NCC07,19.6,Low Fat,Household,104.9964,OUT018,2009,Tier 3,Supermarket Type2,-0.54363943073643
FDJ55,12.8,Regular,Meat,224.8404,OUT010,1998,Tier 3,Grocery Store,-0.3397679300024853
FDS25,6.885,Regular,Canned,108.5228,OUT045,2002,Tier 2,Supermarket Type1,-0.0712685853713894
FDT46,11.35,Low Fat,Snack Foods,51.9008,OUT017,2007,Tier 2,Supermarket Type1,-0.9018035356450684
FDV14,19.85,Low Fat,Dairy,89.7856,OUT046,1997,Tier 1,Supermarket Type1,-0.64017096498046
FDE53,12.8,Low Fat,Frozen Foods,107.228,OUT019,1985,Tier 1,Grocery Store,-1.213775706162477
FDX59,10.195,Low Fat,Breads,35.2558,OUT049,1999,Tier 1,Supermarket Type1,-1.0181536592124492
NCO17,12.8,Low Fat,Health and Hygiene,121.844,OUT027,1985,Tier 3,Supermarket Type3,0.6591186993807233
FDX55,12.8,Low Fat,Fruits and Vegetables,216.9166,OUT019,1985,Tier 1,Grocery Store,-1.2199450420648716
FDY31,5.98,Low Fat,Fruits and Vegetables,145.3418,OUT018,2009,Tier 3,Supermarket Type2,0.1652871073261032
FDJ58,15.6,Regular,Snack Foods,172.8764,OUT045,2002,Tier 2,Supermarket Type1,0.2540063422415822
FDF22,6.865,Low Fat,Snack Foods,212.3218,OUT010,1998,Tier 3,Grocery Store,-1.083968685861021
FDY15,12.8,Regular,Dairy,157.863,OUT019,1985,Tier 1,Grocery Store,-1.0567734146202508
FDK57,10.195,Low Fat,Snack Foods,119.744,OUT010,1998,Tier 3,Grocery Store,-1.2059890744743769
FDB52,12.8,Low Fat,Dairy,257.5672,OUT019,1985,Tier 1,Grocery Store,-0.9839057019395616
FDL14,8.115,Regular,Canned,154.8972,OUT045,2002,Tier 2,Supermarket Type1,-0.053239554400728
FDY21,15.1,Low Fat,Snack Foods,194.611,OUT035,2004,Tier 2,Supermarket Type1,1.106504631311558
FDJ55,12.8,Regular,Meat,223.5404,OUT046,1997,Tier 1,Supermarket Type1,-0.1938631414408929
FDX44,9.3,Low Fat,Fruits and Vegetables,89.3172,OUT035,2004,Tier 2,Supermarket Type1,-0.0306915139962719
NCN41,17.0,Low Fat,Health and Hygiene,121.673,OUT017,2007,Tier 2,Supermarket Type1,-0.1645179988844825
FDO44,12.6,Low Fat,Fruits and Vegetables,109.9228,OUT017,2007,Tier 2,Supermarket Type1,-0.2914918888439483
DRK49,12.8,Low Fat,Soft Drinks,40.5138,OUT019,1985,Tier 1,Grocery Store,-1.3347695206370125
FDF24,15.5,Regular,Baking Goods,81.3934,OUT045,2002,Tier 2,Supermarket Type1,-0.5598073584670079
FDA22,7.435,Low Fat,Starchy Foods,165.2158,OUT046,1997,Tier 1,Supermarket Type1,0.4808385879134524
FDV02,12.8,Low Fat,Dairy,170.7106,OUT027,1985,Tier 3,Supermarket Type3,0.6358084668886347
FDQ10,12.8,Low Fat,Snack Foods,172.0422,OUT019,1985,Tier 1,Grocery Store,-1.025693104630799
FDU55,16.2,Low Fat,Fruits and Vegetables,260.3278,OUT049,1999,Tier 1,Supermarket Type1,3.5336157024329213
DRD01,12.1,Regular,Soft Drinks,56.5614,OUT035,2004,Tier 2,Supermarket Type1,-0.8236710896993636
FDV11,9.1,Regular,Breads,177.0054,OUT035,2004,Tier 2,Supermarket Type1,0.0012521379373309
FDH50,15.0,Regular,Canned,185.1266,OUT046,1997,Tier 1,Supermarket Type1,0.432491439040972
FDG22,17.6,Regular,Snack Foods,34.919,OUT018,2009,Tier 3,Supermarket Type2,-1.1746775478139555
FDP49,9.0,Regular,Breakfast,55.1614,OUT017,2007,Tier 2,Supermarket Type1,-0.8140637275126901
FDB44,6.655,Low Fat,Fruits and Vegetables,209.2586,OUT013,1987,Tier 3,Supermarket Type1,0.5546543241383999
FDH09,12.8,Low Fat,Seafood,52.4982,OUT027,1985,Tier 3,Supermarket Type3,-0.5767552936720538
FDH40,12.8,Regular,Frozen Foods,79.3276,OUT027,1985,Tier 3,Supermarket Type3,-0.4658158538485945
FDC28,7.905,Low Fat,Frozen Foods,109.1254,OUT017,2007,Tier 2,Supermarket Type1,-0.3056659232085035
FDN52,9.395,Regular,Frozen Foods,85.2198,OUT013,1987,Tier 3,Supermarket Type1,-0.5772780253593379
FDO56,10.195,Regular,Fruits and Vegetables,119.1808,OUT010,1998,Tier 3,Grocery Store,-1.1331791766776529
NCI42,18.75,Low Fat,Household,207.1954,OUT035,2004,Tier 2,Supermarket Type1,-0.2801973358560363
DRF13,12.8,Low Fat,Soft Drinks,146.9444,OUT027,1985,Tier 3,Supermarket Type3,0.8629749150150908
FDM22,14.0,Regular,Snack Foods,54.064,OUT035,2004,Tier 2,Supermarket Type1,-0.6358942168464269
FDW35,10.6,Low Fat,Breads,43.8454,OUT045,2002,Tier 2,Supermarket Type1,-0.9259771100813086
FDB46,10.5,Regular,Snack Foods,211.9244,OUT035,2004,Tier 2,Supermarket Type1,1.796140039828161
NCR50,20.2,Low Fat,Household,154.634,OUT013,1987,Tier 3,Supermarket Type1,1.4188596102339852
FDS01,11.6,Low Fat,Canned,177.9686,OUT046,1997,Tier 1,Supermarket Type1,-0.5543084031241164
FDC09,15.5,Regular,Fruits and Vegetables,104.1332,OUT049,1999,Tier 1,Supermarket Type1,-0.5633734935377065
FDC28,7.905,Low Fat,Frozen Foods,109.7254,OUT035,2004,Tier 2,Supermarket Type1,-0.4982816033015717
FDM57,11.65,Regular,Snack Foods,83.4908,OUT045,2002,Tier 2,Supermarket Type1,-1.0347581950443892
FDB32,20.6,Low Fat,Fruits and Vegetables,95.5778,OUT045,2002,Tier 2,Supermarket Type1,-0.614339170243908
NCJ30,5.82,Low Fat,Household,171.379,OUT018,2009,Tier 3,Supermarket Type2,-0.0401882753819378
FDX51,9.5,Regular,Meat,196.8452,OUT046,1997,Tier 1,Supermarket Type1,0.923301334291062
FDI58,7.64,Regular,Snack Foods,92.012,OUT018,2009,Tier 3,Supermarket Type2,-0.5700355736904494
FDB59,18.25,Low Fat,Snack Foods,199.4084,OUT035,2004,Tier 2,Supermarket Type1,0.3699854207913326
NCK18,9.6,Low Fat,Household,166.4184,OUT017,2007,Tier 2,Supermarket Type1,0.574757461693586
FDE41,9.195,Regular,Frozen Foods,85.8566,OUT018,2009,Tier 3,Supermarket Type2,-0.6636941714960755
FDB15,10.895,Low Fat,Dairy,265.0568,OUT045,2002,Tier 2,Supermarket Type1,1.1067618695389574
FDP11,15.85,Low Fat,Breads,219.5166,OUT049,1999,Tier 1,Supermarket Type1,0.8420530523604705
NCB18,19.6,Low Fat,Household,87.8514,OUT017,2007,Tier 2,Supermarket Type1,-0.547534117913118
FDZ09,17.6,Low Fat,Snack Foods,165.6868,OUT017,2007,Tier 2,Supermarket Type1,0.656528673548269
NCW06,16.2,Low Fat,Household,191.6162,OUT018,2009,Tier 3,Supermarket Type2,-0.2383252515646918
FDZ16,12.8,Regular,Frozen Foods,193.5478,OUT027,1985,Tier 3,Supermarket Type3,1.6536886190431743
FDD38,16.75,Regular,Canned,103.5674,OUT046,1997,Tier 1,Supermarket Type1,-0.3043709102922764
NCG43,20.2,Low Fat,Household,94.4462,OUT017,2007,Tier 2,Supermarket Type1,-0.3197726673762934
FDL15,12.8,Low Fat,Meat,153.5682,OUT027,1985,Tier 3,Supermarket Type3,1.1724118315591596
FDT39,6.26,Regular,Meat,151.1366,OUT018,2009,Tier 3,Supermarket Type2,-0.3368889983301269
NCZ17,12.15,Low Fat,Health and Hygiene,36.6506,OUT018,2009,Tier 3,Supermarket Type2,-1.041233259625525
FDW16,17.35,Regular,Frozen Foods,93.1804,OUT049,1999,Tier 1,Supermarket Type1,-0.4675425377368974
FDP16,18.6,Low Fat,Frozen Foods,246.3802,OUT049,1999,Tier 1,Supermarket Type1,3.417496210944553
FDK45,11.65,Low Fat,Seafood,113.386,OUT046,1997,Tier 1,Supermarket Type1,0.3267320508824213
FDS33,6.67,Regular,Snack Foods,90.0514,OUT049,1999,Tier 1,Supermarket Type1,-0.3850933820704355
DRL23,12.8,Low Fat,Hard Drinks,105.8938,OUT019,1985,Tier 1,Grocery Store,-1.1956550177706504
FDP38,10.1,Low Fat,Canned,52.2008,OUT017,2007,Tier 2,Supermarket Type1,-0.868996541767314
NCQ02,12.6,Low Fat,Household,186.4556,OUT017,2007,Tier 2,Supermarket Type1,0.5666620901977145
FDW21,12.8,Regular,Snack Foods,98.8358,OUT027,1985,Tier 3,Supermarket Type3,-0.0574551142649665
FDF10,15.5,Regular,Snack Foods,147.2418,OUT018,2009,Tier 3,Supermarket Type2,-0.5025078864750304
FDF58,13.3,Low Fat,Snack Foods,62.551,OUT013,1987,Tier 3,Supermarket Type1,-0.8820516567522486
FDH50,15.0,Regular,Canned,185.9266,OUT045,2002,Tier 2,Supermarket Type1,0.3129185797759986
FDI44,16.1,Low Fat,Fruits and Vegetables,78.4328,OUT017,2007,Tier 2,Supermarket Type1,-0.4096986274787514
DRE25,12.8,Low Fat,Soft Drinks,94.412,OUT027,1985,Tier 3,Supermarket Type3,-0.5150263446652262
FDG20,15.5,Regular,Fruits and Vegetables,176.7028,OUT035,2004,Tier 2,Supermarket Type1,0.0544701521049864
FDB15,10.895,Low Fat,Dairy,262.2568,OUT017,2007,Tier 2,Supermarket Type1,1.2030241241961264
NCJ30,5.82,Low Fat,Household,170.579,OUT010,1998,Tier 3,Grocery Store,-1.030873156295708
FDN31,11.5,Low Fat,Fruits and Vegetables,191.653,OUT035,2004,Tier 2,Supermarket Type1,0.5197203362691762
FDB15,12.8,Low Fat,Dairy,263.2568,OUT027,1985,Tier 3,Supermarket Type3,2.0907377749511564
FDD09,13.5,Low Fat,Fruits and Vegetables,180.5976,OUT046,1997,Tier 1,Supermarket Type1,0.6349451249444833
