Item_Identifier,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NCZ05,8.485,Low Fat,Health and Hygiene,102.899,OUT017,2007,Tier 2,Supermarket Type1,-0.3243645261189544
FDJ57,7.42,Regular,Seafood,185.3582,OUT049,1999,Tier 1,Supermarket Type1,0.8717117834613634
FDX11,16.0,Regular,Baking Goods,182.5634,OUT017,2007,Tier 2,Supermarket Type1,0.5544957216551505
FDE09,8.775,Low Fat,Fruits and Vegetables,110.8228,OUT035,2004,Tier 2,Supermarket Type1,-0.1735793492483038
NCK06,5.03,Low Fat,Household,120.2756,OUT049,1999,Tier 1,Supermarket Type1,0.0750870158079555
DRE37,13.5,Low Fat,Soft Drinks,189.9872,OUT017,2007,Tier 2,Supermarket Type1,0.656260901344079
FDV56,16.1,Regular,Fruits and Vegetables,106.0596,OUT046,1997,Tier 1,Supermarket Type1,-0.2501693844149327
FDY43,14.85,Low Fat,Fruits and Vegetables,167.2474,OUT017,2007,Tier 2,Supermarket Type1,0.1421074074417874
FDV35,19.5,Low Fat,Breads,153.6314,OUT013,1987,Tier 3,Supermarket Type1,0.3147075856271574
FDF05,12.8,Low Fat,Frozen Foods,261.691,OUT019,1985,Tier 1,Grocery Store,-0.9585483140338078
FDA36,5.985,Low Fat,Baking Goods,183.4924,OUT035,2004,Tier 2,Supermarket Type1,0.3251656452375966
FDS13,12.8,Low Fat,Canned,263.0884,OUT027,1985,Tier 3,Supermarket Type3,1.2898356465789045
FDU47,12.8,Regular,Breads,141.9838,OUT013,1987,Tier 3,Supermarket Type1,0.2111390033369983
FDI36,12.5,Regular,Baking Goods,195.8426,OUT010,1998,Tier 3,Grocery Store,-1.0795992357810218
FDH48,13.5,Low Fat,Baking Goods,86.454,OUT046,1997,Tier 1,Supermarket Type1,-0.51396187028032
FDZ14,7.71,Regular,Dairy,121.5756,OUT013,1987,Tier 3,Supermarket Type1,-0.3891060001059168
FDS46,17.6,Regular,Snack Foods,121.0782,OUT013,1987,Tier 3,Supermarket Type1,-0.046914091504975
FDE21,12.8,Low Fat,Fruits and Vegetables,117.8492,OUT017,2007,Tier 2,Supermarket Type1,-0.0727743483357895
FDA26,7.855,Regular,Dairy,220.5482,OUT049,1999,Tier 1,Supermarket Type1,0.8220978076633749
FDV12,16.7,Regular,Baking Goods,99.9384,OUT046,1997,Tier 1,Supermarket Type1,-0.3070913759953613
FDL46,12.8,Low Fat,Snack Foods,115.9466,OUT019,1985,Tier 1,Grocery Store,-1.2207003946703376
FDN57,18.25,Low Fat,Snack Foods,143.0154,OUT013,1987,Tier 3,Supermarket Type1,0.0589602418253677
NCJ18,12.35,Low Fat,Household,117.6124,OUT017,2007,Tier 2,Supermarket Type1,-0.1515950734277235
FDO36,19.7,Low Fat,Baking Goods,179.666,OUT045,2002,Tier 2,Supermarket Type1,0.1644654758848117
FDX55,15.1,Low Fat,Fruits and Vegetables,215.8166,OUT018,2009,Tier 3,Supermarket Type2,0.1385056085477459
FDT25,12.8,Low Fat,Canned,123.3072,OUT019,1985,Tier 1,Grocery Store,-1.1929540321140837
FDD16,20.5,Low Fat,Frozen Foods,74.7696,OUT049,1999,Tier 1,Supermarket Type1,-0.7140712130108116
NCX18,14.15,Low Fat,Household,196.111,OUT013,1987,Tier 3,Supermarket Type1,0.3509101256231779
NCG55,16.25,Low Fat,Household,114.6176,OUT018,2009,Tier 3,Supermarket Type2,-0.3062815893051353
NCV18,6.775,Low Fat,Household,83.225,OUT049,1999,Tier 1,Supermarket Type1,-0.2493943663154544
NCS18,12.65,Low Fat,Household,107.6938,OUT035,2004,Tier 2,Supermarket Type1,-0.2082192489455682
FDC37,15.5,Low Fat,Baking Goods,107.0938,OUT045,2002,Tier 2,Supermarket Type1,-0.3467118545122288
FDE47,14.15,Low Fat,Starchy Foods,124.0046,OUT046,1997,Tier 1,Supermarket Type1,-0.1314989210072521
DRG49,12.8,Low Fat,Soft Drinks,245.6486,OUT019,1985,Tier 1,Grocery Store,-1.0576075194792407
FDC39,7.405,Low Fat,Dairy,206.9296,OUT049,1999,Tier 1,Supermarket Type1,0.5485156113640467
FDH24,12.8,Low Fat,Baking Goods,159.1288,OUT019,1985,Tier 1,Grocery Store,-1.1304089222617708
FDV39,12.8,Low Fat,Meat,198.3426,OUT027,1985,Tier 3,Supermarket Type3,1.1321332536531388
NCL17,7.39,Low Fat,Health and Hygiene,143.0812,OUT045,2002,Tier 2,Supermarket Type1,-0.039647401086426
NCY53,20.0,Low Fat,Health and Hygiene,113.3544,OUT035,2004,Tier 2,Supermarket Type1,-0.2454075368256798
FDH52,9.42,Regular,Frozen Foods,63.4194,OUT013,1987,Tier 3,Supermarket Type1,-0.8264949995301133
NCD19,8.93,Low Fat,Household,53.7614,OUT018,2009,Tier 3,Supermarket Type2,-0.975769117370716
FDI44,16.1,Low Fat,Fruits and Vegetables,76.3328,OUT046,1997,Tier 1,Supermarket Type1,-0.7820209244202105
DRD49,12.8,Low Fat,Soft Drinks,237.9564,OUT027,1985,Tier 3,Supermarket Type3,1.919997112546647
FDN08,7.72,Regular,Fruits and Vegetables,119.0466,OUT035,2004,Tier 2,Supermarket Type1,-0.0793767554382142
FDO20,12.8,Regular,Fruits and Vegetables,253.0382,OUT027,1985,Tier 3,Supermarket Type3,1.9062384456068928
FDY02,8.945,Regular,Dairy,261.791,OUT046,1997,Tier 1,Supermarket Type1,0.9460772137423388
FDX23,6.445,Low Fat,Baking Goods,93.4436,OUT045,2002,Tier 2,Supermarket Type1,-0.7414114724070063
FDX01,10.1,Low Fat,Canned,115.915,OUT017,2007,Tier 2,Supermarket Type1,-0.0798646919820212
FDH20,12.8,Regular,Fruits and Vegetables,96.641,OUT027,1985,Tier 3,Supermarket Type3,0.4141087215999799
NCX41,19.0,Low Fat,Health and Hygiene,211.7244,OUT017,2007,Tier 2,Supermarket Type1,1.0996167289175287
FDD21,12.8,Regular,Fruits and Vegetables,115.2176,OUT027,1985,Tier 3,Supermarket Type3,0.7179976748199798
DRH11,12.8,Low Fat,Hard Drinks,54.4614,OUT019,1985,Tier 1,Grocery Store,-1.2863182980894632
DRE60,9.395,Low Fat,Soft Drinks,225.472,OUT018,2009,Tier 3,Supermarket Type2,1.2974883693055734
FDB10,10.0,Low Fat,Snack Foods,237.259,OUT013,1987,Tier 3,Supermarket Type1,0.9084999067178536
FDH38,6.425,Low Fat,Canned,117.7808,OUT013,1987,Tier 3,Supermarket Type1,-0.3327297232447836
NCL07,13.85,Low Fat,Others,38.648,OUT018,2009,Tier 3,Supermarket Type2,-1.1565581944904484
FDD48,10.395,Low Fat,Baking Goods,113.5176,OUT046,1997,Tier 1,Supermarket Type1,-0.3271980710587981
NCT54,12.8,Low Fat,Household,93.4094,OUT027,1985,Tier 3,Supermarket Type3,0.2572566348344718
FDF32,12.8,Low Fat,Fruits and Vegetables,198.6426,OUT027,1985,Tier 3,Supermarket Type3,1.952688528973174
DRH51,17.6,Low Fat,Dairy,88.0856,OUT045,2002,Tier 2,Supermarket Type1,-0.6253340466957918
DRG03,14.5,Low Fat,Dairy,155.4998,OUT035,2004,Tier 2,Supermarket Type1,0.351001592745522
NCY42,12.8,Low Fat,Household,142.947,OUT019,1985,Tier 1,Grocery Store,-1.1340605819615188
FDH32,12.8,Low Fat,Fruits and Vegetables,94.941,OUT017,2007,Tier 2,Supermarket Type1,-0.4137619829761426
NCJ06,12.8,Low Fat,Household,120.6782,OUT027,1985,Tier 3,Supermarket Type3,0.6269337788077111
FDH47,12.8,Regular,Starchy Foods,96.8068,OUT027,1985,Tier 3,Supermarket Type3,0.2508029220610576
FDZ08,12.5,Regular,Fruits and Vegetables,81.9592,OUT018,2009,Tier 3,Supermarket Type2,-0.6690820008166983
FDK16,9.065,Low Fat,Frozen Foods,95.6094,OUT017,2007,Tier 2,Supermarket Type1,-0.3842770497242001
DRG01,14.8,Low Fat,Soft Drinks,75.867,OUT018,2009,Tier 3,Supermarket Type2,-0.7766603731308204
NCM53,12.8,Low Fat,Health and Hygiene,105.128,OUT027,1985,Tier 3,Supermarket Type3,0.3202813359506628
NCB07,19.2,Low Fat,Household,197.011,OUT035,2004,Tier 2,Supermarket Type1,0.5524047425928054
NCZ06,19.6,Low Fat,Household,253.2698,OUT035,2004,Tier 2,Supermarket Type1,0.7614929494605313
FDU48,18.85,Low Fat,Baking Goods,130.6284,OUT049,1999,Tier 1,Supermarket Type1,-0.325172418057891
NCB55,12.8,Low Fat,Household,59.2562,OUT027,1985,Tier 3,Supermarket Type3,-0.3184027958388144
FDP15,15.2,Low Fat,Meat,258.233,OUT013,1987,Tier 3,Supermarket Type1,1.86005254433619
FDF17,5.19,Low Fat,Frozen Foods,196.011,OUT046,1997,Tier 1,Supermarket Type1,0.5473498489879085
NCN06,8.39,Low Fat,Household,164.9868,OUT049,1999,Tier 1,Supermarket Type1,0.4462582159684891
DRM48,15.2,Low Fat,Soft Drinks,38.1848,OUT018,2009,Tier 3,Supermarket Type2,-1.1357297287390886
FDH10,21.0,Low Fat,Snack Foods,191.7478,OUT046,1997,Tier 1,Supermarket Type1,0.1387887724894172
FDC60,5.425,Regular,Baking Goods,88.1514,OUT018,2009,Tier 3,Supermarket Type2,-0.5976629537982385
FDE35,7.06,Regular,Starchy Foods,58.2904,OUT018,2009,Tier 3,Supermarket Type2,-1.0601361492086327
DRI23,18.85,Low Fat,Hard Drinks,162.3578,OUT013,1987,Tier 3,Supermarket Type1,0.3617349234430456
NCR38,17.25,Low Fat,Household,253.5724,OUT013,1987,Tier 3,Supermarket Type1,1.1255953173772564
FDP04,15.35,Low Fat,Frozen Foods,62.4168,OUT035,2004,Tier 2,Supermarket Type1,-0.7399711666961469
NCW17,18.0,Low Fat,Health and Hygiene,130.2994,OUT045,2002,Tier 2,Supermarket Type1,-0.0783314256412351
FDX34,6.195,Low Fat,Snack Foods,122.2098,OUT017,2007,Tier 2,Supermarket Type1,-0.2590196173901729
NCK53,11.6,Low Fat,Health and Hygiene,98.1042,OUT045,2002,Tier 2,Supermarket Type1,-0.3476886742059012
NCO54,19.5,Low Fat,Household,55.7614,OUT010,1998,Tier 3,Grocery Store,-1.2849126409896836
NCH55,16.35,Low Fat,Household,127.202,OUT046,1997,Tier 1,Supermarket Type1,-0.1406888234085488
FDT44,12.8,Low Fat,Fruits and Vegetables,117.1466,OUT027,1985,Tier 3,Supermarket Type3,0.7551753941167634
DRG49,7.81,Low Fat,Soft Drinks,242.8486,OUT046,1997,Tier 1,Supermarket Type1,0.9180112209177244
FDX46,12.3,Regular,Snack Foods,57.6562,OUT010,1998,Tier 3,Grocery Store,-1.2826383852673506
DRG36,14.15,Low Fat,Soft Drinks,170.6106,OUT049,1999,Tier 1,Supermarket Type1,0.2779631934398734
FDU37,9.5,Regular,Canned,80.996,OUT049,1999,Tier 1,Supermarket Type1,-0.4797373789720405
FDK10,5.785,Regular,Snack Foods,181.666,OUT049,1999,Tier 1,Supermarket Type1,0.0670769497894345
DRF37,12.8,Low Fat,Soft Drinks,261.391,OUT027,1985,Tier 3,Supermarket Type3,1.711884218853822
FDC44,15.6,Low Fat,Fruits and Vegetables,112.6518,OUT035,2004,Tier 2,Supermarket Type1,-0.2375247853549041
FDP15,15.2,Low Fat,Meat,257.433,OUT046,1997,Tier 1,Supermarket Type1,1.3232786297591124
FDZ27,12.8,Low Fat,Dairy,49.535,OUT027,1985,Tier 3,Supermarket Type3,-0.6588700853373392
FDY22,12.8,Regular,Snack Foods,143.4128,OUT019,1985,Tier 1,Grocery Store,-1.1940836976665696
DRG51,12.1,Low Fat,Dairy,165.9526,OUT035,2004,Tier 2,Supermarket Type1,0.5131521598088414
FDN58,13.8,Regular,Snack Foods,233.5984,OUT045,2002,Tier 2,Supermarket Type1,0.6741343592881399
FDW01,14.5,Low Fat,Canned,154.0682,OUT049,1999,Tier 1,Supermarket Type1,0.1365009343447596
FDX24,8.355,Low Fat,Baking Goods,93.5462,OUT018,2009,Tier 3,Supermarket Type2,-0.6801557482834332
FDO51,6.785,Regular,Meat,42.6112,OUT017,2007,Tier 2,Supermarket Type1,-0.9918197318367932
FDJ52,12.8,Low Fat,Frozen Foods,161.5578,OUT027,1985,Tier 3,Supermarket Type3,1.1174788074123336
NCY06,15.25,Low Fat,Household,129.4968,OUT010,1998,Tier 3,Grocery Store,-1.166534652340393
FDE20,11.35,Regular,Fruits and Vegetables,168.179,OUT018,2009,Tier 3,Supermarket Type2,-0.0444657053474468
FDT23,7.72,Regular,Breads,76.2986,OUT010,1998,Tier 3,Grocery Store,-1.2619481147114149
FDQ51,16.0,Regular,Meat,49.1718,OUT046,1997,Tier 1,Supermarket Type1,-0.8899440155236994
FDE35,7.06,Regular,Starchy Foods,59.9904,OUT046,1997,Tier 1,Supermarket Type1,-0.8166314205423738
FDB46,10.5,Regular,Snack Foods,212.4244,OUT013,1987,Tier 3,Supermarket Type1,0.6988785175506754
NCG19,20.25,Low Fat,Household,233.1616,OUT035,2004,Tier 2,Supermarket Type1,0.5965172950466096
NCL06,14.65,Low Fat,Household,260.4594,OUT018,2009,Tier 3,Supermarket Type2,0.4740872697744929
FDT36,12.8,Low Fat,Baking Goods,34.3874,OUT019,1985,Tier 1,Grocery Store,-1.3332117728080135
FDC56,7.72,Low Fat,Fruits and Vegetables,121.344,OUT049,1999,Tier 1,Supermarket Type1,-0.1742481260526853
FDJ26,15.3,Regular,Canned,214.7218,OUT049,1999,Tier 1,Supermarket Type1,0.7667488910213774
FDZ59,6.63,Regular,Baking Goods,168.35,OUT017,2007,Tier 2,Supermarket Type1,0.1082445947695462
FDV11,12.8,Regular,Breads,176.3054,OUT027,1985,Tier 3,Supermarket Type3,1.531639178535344
FDR13,9.895,Regular,Canned,115.3492,OUT010,1998,Tier 3,Grocery Store,-1.2137605880046605
FDI15,13.8,Low Fat,Dairy,263.6884,OUT018,2009,Tier 3,Supermarket Type2,1.4480676201879958
FDF47,20.85,Low Fat,Starchy Foods,223.6746,OUT018,2009,Tier 3,Supermarket Type2,1.4754379797230184
NCB54,12.8,Low Fat,Health and Hygiene,129.4336,OUT019,1985,Tier 1,Grocery Store,-1.1918197805926425
NCK19,12.8,Low Fat,Others,192.5478,OUT027,1985,Tier 3,Supermarket Type3,1.638356383447788
FDX16,17.85,Low Fat,Frozen Foods,151.305,OUT017,2007,Tier 2,Supermarket Type1,0.0340490705673606
FDL50,12.15,Regular,Canned,126.1046,OUT045,2002,Tier 2,Supermarket Type1,-0.2713383011117003
NCE31,7.67,Low Fat,Household,35.2216,OUT035,2004,Tier 2,Supermarket Type1,-1.1190129861243867
DRJ01,6.135,Low Fat,Soft Drinks,161.6236,OUT049,1999,Tier 1,Supermarket Type1,0.0373725455710605
FDE22,9.695,Low Fat,Snack Foods,160.392,OUT013,1987,Tier 3,Supermarket Type1,0.131296297975431
FDY20,12.8,Regular,Fruits and Vegetables,89.0488,OUT019,1985,Tier 1,Grocery Store,-1.255791975922932
NCO14,9.6,Low Fat,Household,44.6086,OUT045,2002,Tier 2,Supermarket Type1,-1.0563182030158922
NCR50,20.2,Low Fat,Household,151.434,OUT017,2007,Tier 2,Supermarket Type1,0.2497111533307272
DRM47,9.3,Low Fat,Hard Drinks,191.1846,OUT017,2007,Tier 2,Supermarket Type1,0.6018447317489652
FDO27,6.175,Regular,Meat,96.1752,OUT010,1998,Tier 3,Grocery Store,-1.270655417483067
FDJ20,12.8,Regular,Fruits and Vegetables,124.8388,OUT027,1985,Tier 3,Supermarket Type3,0.825505069919268
NCX17,21.25,Low Fat,Health and Hygiene,234.73,OUT013,1987,Tier 3,Supermarket Type1,0.6223974583898761
FDG59,15.85,Low Fat,Starchy Foods,36.9164,OUT049,1999,Tier 1,Supermarket Type1,-0.986485436947903
FDD52,18.25,Regular,Dairy,108.657,OUT045,2002,Tier 2,Supermarket Type1,-0.4763881105979436
FDO48,15.0,Regular,Baking Goods,221.9456,OUT017,2007,Tier 2,Supermarket Type1,1.1740485919167185
FDC59,12.8,Regular,Starchy Foods,63.7168,OUT019,1985,Tier 1,Grocery Store,-1.2624098039322649
FDS15,9.195,Regular,Meat,108.0596,OUT018,2009,Tier 3,Supermarket Type2,-0.4043702301871152
FDB47,8.8,Low Fat,Snack Foods,210.5612,OUT035,2004,Tier 2,Supermarket Type1,0.8015395119984565
FDV14,12.8,Low Fat,Dairy,87.1856,OUT019,1985,Tier 1,Grocery Store,-1.2538938082104825
FDB27,7.575,Low Fat,Dairy,195.3768,OUT013,1987,Tier 3,Supermarket Type1,0.0617489819343415
FDA35,14.85,Regular,Baking Goods,124.1072,OUT035,2004,Tier 2,Supermarket Type1,-0.1214623200277095
FDN51,17.85,Regular,Meat,261.4936,OUT018,2009,Tier 3,Supermarket Type2,1.150599955662421
FDO39,12.8,Regular,Meat,181.9608,OUT019,1985,Tier 1,Grocery Store,-1.1571467143261334
FDB28,6.615,Low Fat,Dairy,197.7426,OUT049,1999,Tier 1,Supermarket Type1,0.4539419925853909
DRJ25,14.6,Low Fat,Soft Drinks,49.5692,OUT046,1997,Tier 1,Supermarket Type1,-0.827868099122028
FDH46,12.8,Regular,Snack Foods,100.5332,OUT027,1985,Tier 3,Supermarket Type3,0.4431706321645033
FDI10,8.51,Regular,Snack Foods,172.4422,OUT045,2002,Tier 2,Supermarket Type1,0.203348570512199
FDU21,11.8,Regular,Snack Foods,32.7558,OUT018,2009,Tier 3,Supermarket Type2,-1.2154385020580354
FDD09,13.5,Low Fat,Fruits and Vegetables,180.1976,OUT049,1999,Tier 1,Supermarket Type1,0.6970536262608524
FDD10,20.6,Regular,Snack Foods,179.3344,OUT046,1997,Tier 1,Supermarket Type1,0.1253391256670813
FDN31,11.5,Low Fat,Fruits and Vegetables,191.453,OUT010,1998,Tier 3,Grocery Store,-1.115627169560451
FDA46,13.6,Low Fat,Snack Foods,196.4136,OUT018,2009,Tier 3,Supermarket Type2,0.8035425669561372
FDM56,16.7,Low Fat,Fruits and Vegetables,107.9912,OUT046,1997,Tier 1,Supermarket Type1,-0.4560249377143661
FDF11,10.195,Regular,Starchy Foods,239.6538,OUT010,1998,Tier 3,Grocery Store,-1.0410202986181836
FDS32,17.75,Regular,Fruits and Vegetables,140.0838,OUT018,2009,Tier 3,Supermarket Type2,-0.3878343405894963
NCM06,7.475,Low Fat,Household,152.7656,OUT013,1987,Tier 3,Supermarket Type1,0.176804883805745
FDZ26,11.6,Regular,Dairy,239.5222,OUT045,2002,Tier 2,Supermarket Type1,0.8726479995205905
FDO01,21.1,Regular,Breakfast,130.1994,OUT013,1987,Tier 3,Supermarket Type1,-2.451068998141224e-05
FDJ46,11.1,Low Fat,Snack Foods,174.6054,OUT049,1999,Tier 1,Supermarket Type1,0.3733483496873243
FDG26,12.8,Low Fat,Canned,257.833,OUT019,1985,Tier 1,Grocery Store,-0.944820371021027
FDZ38,17.6,Low Fat,Dairy,174.0422,OUT035,2004,Tier 2,Supermarket Type1,0.8066747289712417
NCO55,12.8,Low Fat,Others,105.2938,OUT013,1987,Tier 3,Supermarket Type1,-0.2918578800386231
FDT60,12.0,Low Fat,Baking Goods,123.9388,OUT035,2004,Tier 2,Supermarket Type1,-0.0448534753416305
FDW37,19.2,Low Fat,Canned,91.6488,OUT049,1999,Tier 1,Supermarket Type1,-0.5261716830387863
NCK42,7.475,Low Fat,Household,214.6192,OUT018,2009,Tier 3,Supermarket Type2,0.5469456600255109
FDA45,21.25,Low Fat,Snack Foods,175.437,OUT046,1997,Tier 1,Supermarket Type1,-0.1867986413219688
FDW55,12.6,Regular,Fruits and Vegetables,250.8092,OUT018,2009,Tier 3,Supermarket Type2,0.9161997389573217
FDY44,14.15,Regular,Fruits and Vegetables,196.011,OUT017,2007,Tier 2,Supermarket Type1,0.4879277364617111
FDQ31,5.785,Regular,Fruits and Vegetables,85.8856,OUT017,2007,Tier 2,Supermarket Type1,-0.5826814138348364
FDM09,11.15,Regular,Snack Foods,171.179,OUT049,1999,Tier 1,Supermarket Type1,0.4431661619338107
FDH12,9.6,Low Fat,Baking Goods,105.228,OUT018,2009,Tier 3,Supermarket Type2,-0.4523381143949635
NCQ43,17.75,Low Fat,Others,109.8912,OUT035,2004,Tier 2,Supermarket Type1,-0.2863167432061477
FDT33,7.81,Regular,Snack Foods,166.8158,OUT035,2004,Tier 2,Supermarket Type1,0.3611800424689144
NCT41,15.7,Low Fat,Health and Hygiene,150.3024,OUT018,2009,Tier 3,Supermarket Type2,-0.3595290095205615
DRJ25,14.6,Low Fat,Soft Drinks,50.3692,OUT010,1998,Tier 3,Grocery Store,-1.300091545437029
NCQ41,14.8,Low Fat,Health and Hygiene,196.5794,OUT046,1997,Tier 1,Supermarket Type1,0.4964402138686071
NCN17,11.0,Low Fat,Health and Hygiene,100.8358,OUT049,1999,Tier 1,Supermarket Type1,-0.4788267832935592
DRO35,12.8,Low Fat,Hard Drinks,117.7492,OUT027,1985,Tier 3,Supermarket Type3,0.5262373679617125
FDU27,18.6,Regular,Meat,48.5376,OUT018,2009,Tier 3,Supermarket Type2,-0.9694103971192404
FDY43,12.8,Low Fat,Fruits and Vegetables,169.2474,OUT027,1985,Tier 3,Supermarket Type3,1.8291350902929224
FDG46,8.63,Regular,Snack Foods,115.7518,OUT035,2004,Tier 2,Supermarket Type1,-0.101007949026801
DRL49,13.15,Low Fat,Soft Drinks,143.9812,OUT018,2009,Tier 3,Supermarket Type2,-0.5883955281217023
NCB55,15.7,Low Fat,Household,58.0562,OUT049,1999,Tier 1,Supermarket Type1,-0.7300806233208698
FDK28,5.695,Low Fat,Frozen Foods,259.4646,OUT049,1999,Tier 1,Supermarket Type1,1.5998468367387404
FDO49,10.6,Regular,Breakfast,49.4008,OUT045,2002,Tier 2,Supermarket Type1,-0.8755758198599974
FDT03,21.25,Low Fat,Meat,182.2608,OUT013,1987,Tier 3,Supermarket Type1,-0.1741543632629344
FDW33,12.8,Low Fat,Snack Foods,104.728,OUT027,1985,Tier 3,Supermarket Type3,0.0656960485102916
FDR02,16.7,Low Fat,Dairy,110.2886,OUT035,2004,Tier 2,Supermarket Type1,-0.2011753978219962
FDF50,4.905,Low Fat,Canned,198.2768,OUT013,1987,Tier 3,Supermarket Type1,0.4828425164356537
FDA40,16.0,Regular,Frozen Foods,88.6856,OUT018,2009,Tier 3,Supermarket Type2,-0.6844092228118998
NCT53,5.4,Low Fat,Health and Hygiene,164.9526,OUT018,2009,Tier 3,Supermarket Type2,-0.257235794911982
FDY60,10.5,Regular,Baking Goods,141.9128,OUT035,2004,Tier 2,Supermarket Type1,0.0877462922286384
FDP44,12.8,Regular,Fruits and Vegetables,102.7332,OUT027,1985,Tier 3,Supermarket Type3,0.4483812371417715
NCQ50,18.75,Low Fat,Household,213.8218,OUT045,2002,Tier 2,Supermarket Type1,0.7874736936362751
NCC30,16.6,Low Fat,Household,177.9344,OUT017,2007,Tier 2,Supermarket Type1,0.7118191033121585
FDQ60,6.195,Regular,Baking Goods,120.6098,OUT018,2009,Tier 3,Supermarket Type2,-0.275548487992553
FDG41,8.84,Regular,Frozen Foods,109.1228,OUT046,1997,Tier 1,Supermarket Type1,-0.2774897229808544
FDQ03,15.0,Regular,Meat,237.0248,OUT046,1997,Tier 1,Supermarket Type1,1.0122952315884055
FDM03,12.65,Low Fat,Meat,106.7938,OUT045,2002,Tier 2,Supermarket Type1,-0.4351316386105686
FDZ51,11.3,Regular,Meat,93.3094,OUT018,2009,Tier 3,Supermarket Type2,-0.5868010947556681
DRF51,15.75,Low Fat,Dairy,38.7506,OUT035,2004,Tier 2,Supermarket Type1,-1.01585441158202
FDF39,14.85,Regular,Dairy,261.491,OUT017,2007,Tier 2,Supermarket Type1,1.477618436837986
FDW52,14.0,Regular,Frozen Foods,163.2526,OUT035,2004,Tier 2,Supermarket Type1,0.5599036590603885
FDY22,16.5,Regular,Snack Foods,145.5128,OUT049,1999,Tier 1,Supermarket Type1,0.6250088653266406
FDG14,9.0,Regular,Canned,150.1024,OUT013,1987,Tier 3,Supermarket Type1,-0.0771126132723255
FDA57,18.85,Low Fat,Snack Foods,39.748,OUT017,2007,Tier 2,Supermarket Type1,-1.0213207939770257
FDL45,12.8,Low Fat,Snack Foods,126.6704,OUT019,1985,Tier 1,Grocery Store,-1.188332472549931
FDX28,6.325,Low Fat,Frozen Foods,97.5042,OUT046,1997,Tier 1,Supermarket Type1,-0.510844766035615
NCQ54,17.7,Low Fat,Household,169.8474,OUT013,1987,Tier 3,Supermarket Type1,0.3855220172362321
FDH40,11.6,Regular,Frozen Foods,80.3276,OUT045,2002,Tier 2,Supermarket Type1,-0.658155524096115
FDU52,7.56,Low Fat,Frozen Foods,157.363,OUT035,2004,Tier 2,Supermarket Type1,0.2294604222978384
FDT60,12.0,Low Fat,Baking Goods,123.6388,OUT010,1998,Tier 3,Grocery Store,-1.2002002128285134
FDK08,9.195,Regular,Fruits and Vegetables,99.9016,OUT045,2002,Tier 2,Supermarket Type1,-0.5698478072822336
FDN04,11.8,Regular,Frozen Foods,179.4344,OUT049,1999,Tier 1,Supermarket Type1,0.3717951834825601
FDE50,19.7,Regular,Canned,187.4556,OUT013,1987,Tier 3,Supermarket Type1,0.7351733462320196
FDI16,14.0,Regular,Frozen Foods,51.364,OUT049,1999,Tier 1,Supermarket Type1,-0.9050345210495458
FDM50,13.0,Regular,Canned,60.522,OUT049,1999,Tier 1,Supermarket Type1,-0.6939990312520757
NCV30,20.2,Low Fat,Household,62.351,OUT049,1999,Tier 1,Supermarket Type1,-0.8073850891831563
FDT44,16.6,Low Fat,Fruits and Vegetables,116.0466,OUT013,1987,Tier 3,Supermarket Type1,-0.226630089598544
FDY60,10.5,Regular,Baking Goods,145.3128,OUT013,1987,Tier 3,Supermarket Type1,0.0766541446178291
FDT56,16.0,Regular,Fruits and Vegetables,58.9246,OUT017,2007,Tier 2,Supermarket Type1,-0.8322459170958233
FDV58,20.85,Low Fat,Snack Foods,194.9452,OUT018,2009,Tier 3,Supermarket Type2,0.6248037271188088
FDU04,7.93,Low Fat,Frozen Foods,123.2414,OUT013,1987,Tier 3,Supermarket Type1,-0.4261168358785651
NCN05,12.8,Low Fat,Health and Hygiene,184.795,OUT027,1985,Tier 3,Supermarket Type3,1.6365077017797152
